ID,Date,Description,Currency,Amount,Type,Tags,Account,Status,Memo,IOU
215961403,2025-03-07,"Mortgage Payment",CAD,-2189.42,Expense,"Living / Home - 193 Westbank Tr / Payments / Mortgage","Joint Account - RBC",Cleared," "
215960658,2025-03-07,"Car Payment",CAD,-447.04,Expense,"Living / Red Diamond / Payments / Car Payments","Joint Account - RBC",Cleared," "
220163453,2025-03-06,"Groceries (Sobeys)",CAD,-281.61,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
220163452,2025-03-06,"Groceries (BulkBarn)",CAD,-1.22,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
220155143,2025-03-06,"Baby Gift - Ashen (Amazon.ca)",CAD,-162.11,Expense,"Gifts,Shopping","Credit Card - RBC",Cleared," "
219905906,2025-03-05,"ChatGPT Plus (OpenAI)",CAD,-33.42,Expense,"Work / Narathota / Tech Services","Credit Card - RBC",Cleared," "
215960873,2025-03-05,"Joint Deposit - R",CAD,1000,Income,"Banking & Finance","Joint Account - RBC",Cleared," "
215960836,2025-03-05,"Joint Deposit - K",CAD,-3000,Transfer,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
215960836,2025-03-05,"Joint Deposit - K",CAD,3000,Transfer,"Banking & Finance","Joint Account - RBC",Cleared," "
219906354,2025-03-04,"Flight Ticket - Emirates (LKA to YYZ) - Parents Visit",CAD,-4482.55,Expense,"Travel,Extended Family / Parent Visit (Summary 2025)","Credit Card - RBC",Cleared," "
220047953,2025-03-02,"Dinner (Neighbor Shawarma)",CAD,-38.99,Expense,"Food and Beverages / Eating Out / Dinner,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219905940,2025-03-01,"Balance adjustment",CAD,183.5,Transfer,Miscellaneous,"Credit Card - RBC",Cleared," "
219905510,2025-03-01,"Balance adjustment",CAD,11.95,Transfer,Miscellaneous,"Joint Account - RBC",Cleared," "
215961567,2025-03-01,"Shared Expenses - K",CAD,-986.77,Transfer,"Banking & Finance / Credit Card Related","Joint Account - RBC",Cleared," "
215961567,2025-03-01,"Shared Expenses - K",CAD,986.77,Transfer,"Banking & Finance / Credit Card Related","Credit Card - RBC",Cleared," "
215960767,2025-03-01,"Credit Card settlement - RBC",CAD,-690.01,Transfer,"Banking & Finance / Credit Card Related","Chequing + Savings - RBC",Cleared," "
215960767,2025-03-01,"Credit Card settlement - RBC",CAD,690.01,Transfer,"Banking & Finance / Credit Card Related","Credit Card - RBC",Cleared," "
215960495,2025-03-01,"Credit Card Settlement - Costco",CAD,-1025.55,Transfer,"Banking & Finance / Credit Card Related","Joint Account - RBC",Cleared," "
215960495,2025-03-01,"Credit Card Settlement - Costco",CAD,1025.55,Transfer,"Banking & Finance / Credit Card Related","Credit Card - CIBC (Costco)",Cleared," "
219858758,2025-02-28,"Dinner (Neighbor Shawarma)",CAD,-30.23,Expense,"Food and Beverages / Eating Out / Dinner,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219858722,2025-02-28,"Balance adjustment",CAD,11.67,Transfer,Miscellaneous,"Chequing + Savings - RBC",Cleared," "
215975289,2025-02-28,"YouTube Premium (Monthly)",CAD,-14.68,Expense,"Services,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
215961524,2025-02-28,"Salary (Jobber)",CAD,2369.04,Income,"Banking & Finance / Salary,Banking & Finance","Chequing + Savings - RBC",Cleared," "
219793536,2025-02-26,"Groceries (Costco)",CAD,-48.38,Expense,"Food and Beverages / Groceries","Credit Card - CIBC (Costco)",Cleared," "
219793534,2025-02-26,"Groceries (Costco)",CAD,-348.36,Expense,"Food and Beverages / Groceries","Credit Card - CIBC (Costco)",Cleared," "
219793531,2025-02-25,"Baby Proofing (Amazon.ca)",CAD,-27.11,Expense,"Banking & Finance / Shared,Shopping / Kiaan,Kiaan - Master","Credit Card - RBC",Cleared," "
215961457,2025-02-25,"RBC Insurance (Home & Auto) Payment",CAD,-388.84,Expense,"Living / Home - 193 Westbank Tr / Payments / Insurance,Living / Red Diamond / Payments / Insurance,Banking & Finance / Insurance / Home & Auto","Joint Account - RBC",Cleared," "
219905466,2025-02-23,"Dinner (McDonalds) - Skip",CAD,-20,Expense,"Food and Beverages / Eating Out / Dinner","Credit Card - CIBC (Costco)",Cleared," "
219695838,2025-02-23,"Baby Cream, Gloves and Shoes (Amazon.ca)",CAD,-59.15,Expense,"Banking & Finance / Shared,Shopping / Kiaan,Kiaan - Master","Credit Card - RBC",Cleared," "
219674341,2025-02-22,"Groceries (BulkBarn)",CAD,-25.1,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219674339,2025-02-22,Withdrawn,CAD,-100,Expense,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
219656140,2025-02-22,"Email Service - Google (Narathota)",CAD,-8.81,Expense,Services,"Credit Card - RBC",Cleared," "
219651404,2025-02-21,"Kiaan's Cake (Beyond)",CAD,-4.72,Expense,"Banking & Finance / Shared,Kiaan - Master","Credit Card - RBC",Cleared," "
219651403,2025-02-21,"Groceries (Sobeys)",CAD,-33.86,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219623097,2025-02-21,"Mobile Bill (Rogers) - (Monthly)",CAD,-141.45,Expense,Services,"Credit Card - RBC",Cleared," "
219015979,2025-02-21,"Mortgage Payment (Lump Sum)",CAD,-250,Expense,"Living / Home - 193 Westbank Tr / Payments / Mortgage / Lump Sum","Joint Account - RBC",Cleared," "
215975277,2025-02-21,"Email (Squarespace) (Monthly)",CAD,-10.17,Expense,"Work / Narathota / Email & Domain","Credit Card - RBC",Cleared," "
215961523,2025-02-21,"Salary (Skip)",CAD,2956.47,Income,"Banking & Finance / Salary,Banking & Finance","Chequing + Savings - RBC",Cleared," "
215961402,2025-02-21,"Mortgage Payment",CAD,-2189.42,Expense,"Living / Home - 193 Westbank Tr / Payments / Mortgage","Joint Account - RBC",Cleared," "
215961228,2025-02-21,"Mobile Bill (Rogers)",CAD,-140.09,Expense,Services,"Credit Card - RBC",Cleared," "
215960657,2025-02-21,"Car Payment",CAD,-447.04,Expense,"Living / Red Diamond / Payments / Car Payments","Joint Account - RBC",Cleared," "
219613090,2025-02-20,"Baby Beanies (Amazon.ca)",CAD,-33.7,Expense,"Banking & Finance / Shared,Shopping / Kiaan,Kiaan - Master","Credit Card - RBC",Cleared," "
219613089,2025-02-20,"Groceries (Uthayaam Supermarket - Mississauga)",CAD,-188.57,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219613088,2025-02-20,"Parking (Skip)",CAD,-20,Expense,"Living / Red Diamond / Parking","Credit Card - RBC",Cleared," "
219590987,2025-02-20,"Monthly Fee - RBC (Chequing)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Chequing + Savings - RBC",Cleared," "
219590986,2025-02-20,"Netflix (Monthly)",CAD,-11.66,Expense,"Services,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219590985,2025-02-20,"Monthly Fee - RBC (Joint)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Joint Account - RBC",Cleared," "
215961505,2025-02-20,"RESP (Monthly)",CAD,-250,Expense,"Banking & Finance / Kiaan's Finances / RESP","Joint Account - RBC",Cleared," "
215961355,2025-02-20,"Monthly Fee - RBC (Joint)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Joint Account - RBC",Cleared," "
215961285,2025-02-20,"Monthly Fee - RBC (Chequing)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Chequing + Savings - RBC",Cleared," "
215960727,2025-02-20,"CCB (Monthly)",CAD,131,Income,"Banking & Finance / Kiaan's Finances / CCB","Joint Account - RBC",Cleared," "
219588930,2025-02-19,"Dinner (Lava Pizza)",CAD,-29.35,Expense,"Food and Beverages / Eating Out / Dinner,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219588929,2025-02-19,"Desk Mat (Amazon.ca)",CAD,-29.37,Expense,"Shopping,Shopping / New Setup","Credit Card - RBC",Cleared," "
215960872,2025-02-19,"Joint Deposit - R",CAD,1000,Income,"Banking & Finance","Joint Account - RBC",Cleared," "
215960835,2025-02-19,"Joint Deposit - K",CAD,-3000,Transfer,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
215960835,2025-02-19,"Joint Deposit - K",CAD,3000,Transfer,"Banking & Finance","Joint Account - RBC",Cleared," "
219531976,2025-02-18,"Power strip (Amazon.ca)",CAD,-38.41,Expense,"Shopping / New Setup","Credit Card - RBC",Cleared," "
215960606,2025-02-18,"Alectra Utilities Payment",CAD,-205.11,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
219339706,2025-02-16,"Balance adjustment",CAD,-1.18,Transfer,Miscellaneous,"Joint Account - RBC",Cleared," "
219339697,2025-02-16,"Balance adjustment",CAD,-33.24,Transfer,Miscellaneous,"Credit Card - RBC",Cleared," "
219339688,2025-02-16,"Balance adjustment",LKR,5,Transfer,Miscellaneous,"Savings - Sampath",Cleared," "
219339680,2025-02-16,"Transaction fee",LKR,-30,Expense,"Banking & Finance","Savings - Sampath",Cleared," "
219339679,2025-02-16,"Birthday Gift (Nangi)",LKR,-3500,Expense,Gifts,"Savings - Sampath",Cleared," "
219339694,2025-02-15,"Battery (Amazon.ca)",CAD,-13.55,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219239524,2025-02-14,"Reload (Mobitel)",LKR,-500,Expense,Services,"Savings - Sampath",Cleared," "
219237918,2025-02-14,"Groceries (Keells) - Home",LKR,-10643.27,Expense,"Food and Beverages / Groceries","Savings - Sampath",Cleared," "
219235841,2025-02-14,"Durex, Undies (Amazon.ca)",CAD,-53.52,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219235809,2025-02-14,"Dinner (LimeRidge)",CAD,-37.32,Expense,"Food and Beverages / Eating Out / Dinner,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219235808,2025-02-14,"Groceries (Sobeys)",CAD,-84.35,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
219235807,2025-02-14,"Shopping (Old Navy)",CAD,-75.76,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
215960791,2025-02-12,"Embridge Gas Payment",CAD,-114.33,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
215960641,2025-02-12,"Bell Payment",CAD,-146.9,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
219085858,2025-02-11,"Balance adjustment",LKR,-18442.92,Transfer,Miscellaneous,"Savings - Sampath",Cleared," "
219085841,2025-02-11,"Transaction fee",LKR,-30,Expense,"Banking & Finance","Savings - Sampath",Cleared," "
219085840,2025-02-11,"Birthday Gift (Nangi)",LKR,-10000,Expense,Gifts,"Savings - Sampath",Cleared," "
219085548,2025-02-11,"Rami gave",CAD,60,Income,"Banking & Finance","Joint Account - RBC",Cleared," "
219085547,2025-02-11,"Medical Reimbursement (HSA)",CAD,132,Income,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
219015385,2025-02-10,"Groceries (Sobeys)",CAD,-62.41,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
215961486,2025-02-10,"Reliance Payment",CAD,-39.21,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
219905900,2025-02-08,"ChatGPT Plus (OpenAI)",CAD,-33.24,Expense,"Work / Narathota / Tech Services","Credit Card - RBC",Cleared," "
218956070,2025-02-08,"Birthday Gift (Shoes) - Rami (Amazon.ca)",CAD,-21.35,Expense,"Gifts,Shopping","Credit Card - RBC",Cleared," "
218939277,2025-02-08,"Bath mats, toys (Amazon.ca)",CAD,-116.77,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
215961401,2025-02-08,"Mortgage Payment",CAD,-2236.65,Expense,"Living / Home - 193 Westbank Tr / Payments / Mortgage","Joint Account - RBC",Cleared," "
215960656,2025-02-08,"Car Payment",CAD,-447.04,Expense,"Living / Red Diamond / Payments / Car Payments","Joint Account - RBC",Cleared," "
218917543,2025-02-07,"Birthday Gift (Shoes) - Rami (Amazon.ca)",CAD,-66.66,Expense,"Gifts,Shopping","Credit Card - RBC",Cleared," "
218917452,2025-02-07,"Groceries (Sobeys)",CAD,-50.27,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218917444,2025-02-07,"Balance adjustment",CAD,-14.68,Transfer,Miscellaneous,"Credit Card - RBC",Cleared," "
218917432,2025-02-07,"Dry Cleaning (Mud Street)",CAD,-38.36,Expense,"Banking & Finance / Shared,Living / Home - 193 Westbank Tr / Events / Photoshoot","Credit Card - RBC",Cleared," "
218917431,2025-02-07,"Balance adjustment",CAD,0.05,Transfer,Miscellaneous,"Joint Account - RBC",Cleared," "
218917429,2025-02-07,"Balance adjustment",CAD,2.99,Transfer,Miscellaneous,"Chequing + Savings - RBC",Cleared," "
218917351,2025-02-07,"Ontario Tax Return - R",CAD,200,Income,"Living / Taxes","Joint Account - RBC",Cleared," "
218917345,2025-02-07,"Ontario Tax Return - K",CAD,200,Income,"Living / Taxes","Joint Account - RBC",Cleared," "
215961522,2025-02-07,"Salary (Skip)",CAD,3029.86,Income,"Banking & Finance / Salary,Banking & Finance","Chequing + Savings - RBC",Cleared," "
218884285,2025-02-06,"Admin Template (Envato)",CAD,-37.36,Expense,"Work / Narathota / Tech Services","Credit Card - RBC",Cleared," "
219905458,2025-02-05,"Groceries (Costco)",CAD,-418.13,Expense,"Food and Beverages / Groceries","Credit Card - CIBC (Costco)",Cleared," "
219905432,2025-02-05,"Fuel (Costco)",CAD,-43.78,Expense,"Vehicle and Transportation / Fuel","Credit Card - CIBC (Costco)",Cleared," "
218841186,2025-02-05,"Birthday Gift (Sewing kit) - Rami (Amazon.ca)",CAD,-30.5,Expense,"Gifts,Shopping","Credit Card - RBC",Cleared," "
218841175,2025-02-05,"Birthday Gift (Sewing machine) - Rami (Amazon.ca)",CAD,-244.51,Expense,"Gifts,Shopping","Credit Card - RBC",Cleared," "
215960871,2025-02-05,"Joint Deposit - R",CAD,1000,Income,"Banking & Finance","Joint Account - RBC",Cleared," "
215960834,2025-02-05,"Joint Deposit - K",CAD,-3000,Transfer,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
215960834,2025-02-05,"Joint Deposit - K",CAD,3000,Transfer,"Banking & Finance","Joint Account - RBC",Cleared," "
219905439,2025-02-02,"Annual Renewal (Costco)",CAD,-146.9,Expense,Shopping,"Credit Card - CIBC (Costco)",Cleared," "
218612721,2025-01-31,"Balance adjustment",CAD,-71.13,Transfer,Miscellaneous,"Joint Account - RBC",Cleared," "
215961566,2025-01-31,"Shared Expenses - K",CAD,-1750,Transfer,"Banking & Finance / Credit Card Related","Joint Account - RBC",Cleared," "
215961566,2025-01-31,"Shared Expenses - K",CAD,1750,Transfer,"Banking & Finance / Credit Card Related","Credit Card - RBC",Cleared," "
215960766,2025-01-31,"Credit Card settlement - RBC",CAD,-930.97,Transfer,"Banking & Finance / Credit Card Related","Chequing + Savings - RBC",Cleared," "
215960766,2025-01-31,"Credit Card settlement - RBC",CAD,930.97,Transfer,"Banking & Finance / Credit Card Related","Credit Card - RBC",Cleared," "
215960494,2025-01-31,"Credit Card Settlement - Costco",CAD,-167.42,Transfer,"Banking & Finance / Credit Card Related","Joint Account - RBC",Cleared," "
215960494,2025-01-31,"Credit Card Settlement - Costco",CAD,167.42,Transfer,"Banking & Finance / Credit Card Related","Credit Card - CIBC (Costco)",Cleared," "
218573298,2025-01-30,"Groceries (Sobeys)",CAD,-266.24,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218543039,2025-01-29,"Transaction fee",LKR,-30,Expense,"Banking & Finance","Savings - Sampath",Cleared," "
218542964,2025-01-29,"Birthday Gift (Nangi)",LKR,-15000,Expense,Gifts,"Savings - Sampath",Cleared," "
218542956,2025-01-29,"Rami gave",LKR,20000,Income,"Banking & Finance","Savings - Sampath",Cleared," "
218513499,2025-01-28,"Balance adjustment",LKR,-19734.45,Transfer,Miscellaneous,"Savings - Sampath",Cleared," "
218513460,2025-01-28,"Balance adjustment",CAD,-12.61,Transfer,Miscellaneous,"Credit Card - RBC",Cleared," "
218513457,2025-01-28,"Balance adjustment",CAD,16.6,Transfer,Miscellaneous,"Chequing + Savings - RBC",Cleared," "
218513450,2025-01-28,"Transfer to LKR",CAD,-500,Transfer,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
218513450,2025-01-28,"Transfer to LKR",LKR,100000,Transfer,"Banking & Finance","Savings - Sampath",Cleared," "
215975288,2025-01-28,"YouTube Premium (Monthly)",CAD,-14.68,Expense,"Services,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218386927,2025-01-25,"Cutting boards (Amazon.ca)",CAD,-16.94,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218386887,2025-01-25,"Groceries (Nations)",CAD,-144.59,Expense,"Food and Beverages / Groceries","Joint Account - RBC",Cleared," "
218386886,2025-01-25,"Parking (Nations)",CAD,-7.5,Expense,"Banking & Finance / Shared,Living / Red Diamond / Parking","Credit Card - RBC",Cleared," "
215961456,2025-01-25,"RBC Insurance (Home & Auto) Payment",CAD,-373.09,Expense,"Living / Home - 193 Westbank Tr / Payments / Insurance,Living / Red Diamond / Payments / Insurance,Banking & Finance / Insurance / Home & Auto","Joint Account - RBC",Cleared," "
215961521,2025-01-24,"Salary (Skip)",CAD,2956.47,Income,"Banking & Finance / Salary,Banking & Finance","Chequing + Savings - RBC",Cleared," "
215961400,2025-01-24,"Mortgage Payment",CAD,-2236.65,Expense,"Living / Home - 193 Westbank Tr / Payments / Mortgage","Joint Account - RBC",Cleared," "
215960655,2025-01-24,"Car Payment",CAD,-447.04,Expense,"Living / Red Diamond / Payments / Car Payments","Joint Account - RBC",Cleared," "
218217564,2025-01-22,"Email Service - Google (Narathota)",CAD,-8.81,Expense,Services,"Credit Card - RBC",Cleared," "
215960870,2025-01-22,"Joint Deposit - R",CAD,1000,Income,"Banking & Finance","Joint Account - RBC",Cleared," "
215960833,2025-01-22,"Joint Deposit - K",CAD,-3000,Transfer,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
215960833,2025-01-22,"Joint Deposit - K",CAD,3000,Transfer,"Banking & Finance","Joint Account - RBC",Cleared," "
218200479,2025-01-21,"Groceries (Sobeys)",CAD,-76.51,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218189213,2025-01-21,"Mobile Bill (Rogers) - (Monthly)",CAD,-141.45,Expense,Services,"Credit Card - RBC",Cleared," "
215975276,2025-01-21,"Email (Squarespace) (Monthly)",CAD,-10.17,Expense,"Work / Narathota / Email & Domain","Credit Card - RBC",Cleared," "
215961227,2025-01-21,"Mobile Bill (Rogers)",CAD,-141.45,Expense,Services,"Credit Card - RBC",Cleared," "
218138285,2025-01-20,"Monthly Fee - RBC (Chequing)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Chequing + Savings - RBC",Cleared," "
218138284,2025-01-20,"Netflix (Monthly)",CAD,-11.12,Expense,"Services,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218138283,2025-01-20,"Monthly Fee - RBC (Joint)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Joint Account - RBC",Cleared," "
215975300,2025-01-20,"Netflix (Monthly)",CAD,-11.12,Expense,"Services,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
215961354,2025-01-20,"Monthly Fee - RBC (Joint)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Joint Account - RBC",Cleared," "
215961284,2025-01-20,"Monthly Fee - RBC (Chequing)",CAD,-11.95,Expense,"Banking & Finance / Banking Fees","Chequing + Savings - RBC",Cleared," "
215960726,2025-01-20,"CCB (Monthly)",CAD,131,Income,"Banking & Finance / Kiaan's Finances / CCB","Joint Account - RBC",Cleared," "
214756145,2025-01-20,"RESP (Monthly)",CAD,-250,Expense,"Banking & Finance / Kiaan's Finances / RESP","Joint Account - RBC",Cleared," "
218135540,2025-01-19,"Shopping (Old Navy)",CAD,-91.38,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218135539,2025-01-18,"Dinner (McDonalds)",CAD,-19.98,Expense,"Food and Beverages / Eating Out / Dinner,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
218063730,2025-01-17,"Groceries (Costco)",CAD,-167.42,Expense,"Food and Beverages / Groceries","Credit Card - CIBC (Costco)",Cleared," "
215960605,2025-01-17,"Alectra Utilities Payment",CAD,-149.57,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
217999915,2025-01-16,"Baby Bottle Cleaner (Amazon.ca)",CAD,-7.9,Expense,"Banking & Finance / Shared,Shopping / Kiaan,Kiaan - Master","Credit Card - RBC",Cleared," "
217991135,2025-01-16,"Google One (2025)",CAD,-158.19,Expense,Services,"Credit Card - RBC",Cleared," "
217991131,2025-01-15,"Tax Return (Climate)",CAD,245,Income,"Living / Taxes","Joint Account - RBC",Cleared," "
217854236,2025-01-12,"Mitsubishi Subscription (2025)",CAD,-236.51,Expense,"Banking & Finance / Shared,Living / Red Diamond / Services","Credit Card - RBC",Cleared," "
215960790,2025-01-12,"Embridge Gas Payment",CAD,-120,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
215960640,2025-01-12,"Bell Payment",CAD,-146.9,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
217804492,2025-01-11,"Shopping (Canadian Tire)",CAD,-163.62,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
217755071,2025-01-10,"Baby Spoons, Books (Amazon.ca)",CAD,-33.74,Expense,"Banking & Finance / Shared,Shopping / Kiaan,Kiaan - Master","Credit Card - RBC",Cleared," "
215961520,2025-01-10,"Salary (Skip)",CAD,3025.46,Income,"Banking & Finance / Salary,Banking & Finance","Chequing + Savings - RBC",Cleared," "
215961485,2025-01-10,"Reliance Payment",CAD,-39.21,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
215961399,2025-01-10,"Mortgage Payment",CAD,-2236.65,Expense,"Living / Home - 193 Westbank Tr / Payments / Mortgage","Joint Account - RBC",Cleared," "
215960654,2025-01-10,"Car Payment",CAD,-447.04,Expense,"Living / Red Diamond / Payments / Car Payments","Joint Account - RBC",Cleared," "
217720349,2025-01-09,Withdrawn,CAD,-350,Expense,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
217720347,2025-01-09,"Groceries (Sobeys)",CAD,-247.03,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
217658515,2025-01-08,"ChatGPT Plus (OpenAI)",CAD,-22.6,Expense,"Work / Narathota / Tech Services","Credit Card - RBC",Cleared," "
215960869,2025-01-08,"Joint Deposit - R",CAD,1000,Income,"Banking & Finance","Joint Account - RBC",Cleared," "
215960832,2025-01-08,"Joint Deposit - K",CAD,-3000,Transfer,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
215960832,2025-01-08,"Joint Deposit - K",CAD,3000,Transfer,"Banking & Finance","Joint Account - RBC",Cleared," "
217658514,2025-01-05,"Shopping (Eddie Bauer)",CAD,-39.55,Expense,Shopping,"Credit Card - RBC",Cleared," "
217658513,2025-01-05,"Medicine (Centennial Pharmacy)",CAD,-4.49,Expense,"Fitness and Health","Credit Card - RBC",Cleared," "
217527461,2025-01-05,"Massage gun (Amazon.ca)",CAD,-77.97,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
216240031,2025-01-05,"Electric piano (Amazon.ca) - return",CAD,225.99,Refund,Shopping,"Credit Card - RBC",Cleared," "
217440876,2025-01-03,"Shopping (Home Depot)",CAD,-46.48,Expense,"Banking & Finance / Shared,Shopping / Household","Credit Card - RBC",Cleared," "
217432674,2025-01-03,"Tapo Cameras, Batteries (Amazon.ca)",CAD,-93.04,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
217391247,2025-01-02,"Logitech Mouse, Samsung Soundbar (Best Buy)",CAD,-268.34,Expense,"Shopping,Banking & Finance / Shared,Shopping / New Setup","Credit Card - RBC",Cleared," "
226591665,2025-01-01,"Paid back to Rami",CAD,-1000,Expense,"Banking & Finance","Chequing + Savings - RBC",Cleared," "
217349593,2025-01-01,"Groceries (Uthayaam Supermarket - Mississauga)",CAD,-141.65,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
215961565,2025-01-01,"Shared Expenses - K",CAD,-1364.59,Transfer,"Banking & Finance / Credit Card Related","Joint Account - RBC",Cleared," "
215961565,2025-01-01,"Shared Expenses - K",CAD,1364.59,Transfer,"Banking & Finance / Credit Card Related","Credit Card - RBC",Cleared," "
215960765,2025-01-01,"Credit Card settlement - RBC",CAD,-957.54,Transfer,"Banking & Finance / Credit Card Related","Chequing + Savings - RBC",Cleared," "
215960765,2025-01-01,"Credit Card settlement - RBC",CAD,957.54,Transfer,"Banking & Finance / Credit Card Related","Credit Card - RBC",Cleared," "
215960493,2025-01-01,"Credit Card Settlement - Costco",CAD,-585.05,Transfer,"Banking & Finance / Credit Card Related","Joint Account - RBC",Cleared," "
215960493,2025-01-01,"Credit Card Settlement - Costco",CAD,585.05,Transfer,"Banking & Finance / Credit Card Related","Credit Card - CIBC (Costco)",Cleared," "
217280541,2024-12-31,"Email (Squarespace) (Monthly)",CAD,-10.17,Expense,"Work / Narathota / Email & Domain","Credit Card - RBC",Cleared," "
217280487,2024-12-31,"Balance adjustment",CAD,-15.75,Transfer,Miscellaneous,"Joint Account - RBC",Cleared," "
217280234,2024-12-31,"Groceries (Sobeys)",CAD,-52.36,Expense,"Food and Beverages / Groceries,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
216777541,2024-12-31,"Steam Iron (Amazon.ca) - return",CAD,41.8,Refund,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
202740664,2024-12-31,"RBC Insurance Payment",CAD,-373.09,Expense,"Living / Home - 193 Westbank Tr / Payments / Utilities","Joint Account - RBC",Cleared," "
217280532,2024-12-30,"Playpen (Amazon.ca)",CAD,-163.84,Expense,"Banking & Finance / Shared,Shopping / Kiaan,Kiaan - Master","Credit Card - RBC",Cleared," "
217280531,2024-12-30,"Shopping (Treasure Hunt - Burlington)",CAD,-23.04,Expense,"Shopping,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
217225318,2024-12-30,"Balance adjustment",CAD,123.79,Transfer,Miscellaneous,"Credit Card - RBC",Cleared," "
217224701,2024-12-30,"Balance adjustment",CAD,7.72,Transfer,Miscellaneous,"Joint Account - RBC",Cleared," "
217224636,2024-12-30,"Balance adjustment",CAD,20.2,Transfer,Miscellaneous,"Chequing + Savings - RBC",Cleared," "
217224485,2024-12-30,"Dinner (Neighbor Shawarma)",CAD,-33.6,Expense,"Food and Beverages / Eating Out / Dinner,Banking & Finance / Shared","Credit Card - RBC",Cleared," "
217224470,2024-12-30,"Groceries (Costco)",CAD,-327.9,Expense,"Food and Beverages / Groceries","Credit Card - CIBC (Costco)",Cleared," "
217224665,2024-12-27,"CCB (Monthly)",CAD,131,Income,"Banking & Finance / Kiaan's Finances / CCB","Joint Account - RBC",Cleared," "
